ortho_dose,pipe_material,date,location,lead,lead_dissolved,lead_part,cens_lead_part,cens_lead_dissolved,date_yday,date_numeric,scaled_lead_dissolved,scaled_lead_part,scaled_lead,d_x
2.0-0.75,Pb #1,2019-09-03,LP32,0.0184,0.0176,7.999999999999986e-4,none,none,0.673972602739726,2.673972602739726,0.5895090865876237,-0.43624708807193774,1.5870598494777923,1
2.0-0.75,Pb #1,2019-09-11,LP32,0.0152,0.0145,6.999999999999992e-4,none,none,0.6958904109589041,2.695890410958904,0.48514467908854547,-0.5224137254413548,1.4637735796344773,1.1428571428571428
2.0-0.75,Pb #1,2019-09-17,LP32,0.0147,0.0138,8.999999999999998e-4,none,none,0.7123287671232876,2.712328767123288,0.45849203327494475,-0.3602427274328571,1.4421899209239137,0.8571428571428571
2.0-0.75,Pb #1,2019-09-24,LP32,0.0149,0.0146,2.999999999999999e-4,none,none,0.7315068493150685,2.7315068493150685,0.48884678509867674,-1.0691676088907787,1.4509102054657328,1
2.0-0.75,Pb #1,2019-10-01,LP32,0.0134,0.013,4.0000000000000105e-4,none,none,0.7506849315068493,2.750684931506849,0.42632401046345964,-0.8835288888308562,1.3824406070824002,1
2.0-0.75,Pb #1,2019-10-02,LP32,0.0168,0.0168,2e-4,left,none,0.7534246575342466,2.7534246575342465,0.5644508799376106,-1.33081068958978,1.5283565582933314,0.14285714285714285
2.0-0.75,Pb #1,2019-10-03,LP32,0.0179,0.0179,2e-4,left,none,0.7561643835616438,2.756164383561644,0.5986133197240666,-1.33081068958978,1.5692821070540823,0.14285714285714285
2.0-0.75,Pb #1,2019-10-04,LP32,0.0156,0.0157,2e-4,left,none,0.7589041095890411,2.758904109589041,0.5279741940149661,-1.33081068958978,1.4805353333570468,0.14285714285714285
2.0-0.75,Pb #1,2019-10-05,LP32,0.0184,0.0181,2.999999999999982e-4,none,none,0.7616438356164383,2.7616438356164386,0.6045984291234596,-1.0691676088907833,1.5870598494777923,0.14285714285714285
2.0-0.75,Pb #1,2019-10-07,LP32,0.0201,0.019700000000000002,3.999999999999976e-4,none,none,0.7671232876712328,2.767123287671233,0.6502260563056285,-0.883528888830862,1.644083687781401,0.2857142857142857
2.0-0.75,Pb #1,2019-10-08,LP32,0.0194,0.0188,5.999999999999998e-4,none,none,0.7698630136986301,2.76986301369863,0.6250376298304604,-0.6218858081318579,1.6212102113156097,0.14285714285714285
2.0-0.75,Pb #1,2019-10-16,LP32,0.0131,0.0123,8.000000000000004e-4,none,none,0.7917808219178082,2.791780821917808,0.3965094435128094,-0.4362470880719366,1.3678296152781872,1.1428571428571428
2.0-0.75,Pb #1,2019-10-23,LP32,0.0144,2e-4,0.014199999999999999,interval,left,0.810958904109589,2.8109589041095893,-1.8222276595787372,1.4198592762342643,1.4288844756028285,1
2.0-0.75,Pb #1,2019-10-30,LP32,0.0108,0.0096,0.0012000000000000014,none,none,0.8301369863013699,2.83013698630137,0.26301142710609754,-0.1746040073729353,1.2432457555429077,1
2.0-0.75,Pb #1,2019-11-06,LP32,0.0104,0.0092,0.0011999999999999997,none,none,0.8493150684931506,2.8493150684931505,0.24008650761722428,-0.17460400737293647,1.2188922526580461,1
2.0-0.75,Pb #1,2019-11-12,LP32,0.0082,0.0041,0.0041,none,none,0.8657534246575342,2.8657534246575342,-0.19526279435033342,0.6182430179364446,1.065524818695366,0.8571428571428571
2.0-0.75,Pb #1,2019-11-20,LP32,0.0073,0.0054,0.0018999999999999998,none,none,0.8876712328767123,2.8876712328767122,-0.04691094598930724,0.12192817735771305,0.9905033847289492,1.1428571428571428
2.0-0.75,Pb #1,2019-11-26,LP32,0.0093,0.0074,0.001899999999999999,none,none,0.9041095890410958,2.904109589041096,0.12280881593361877,0.12192817735771305,1.1467542381322668,0.8571428571428571
2.0-0.75,Pb #1,2019-12-04,LP32,0.0088,0.0071,0.0017000000000000001,none,none,0.9260273972602739,2.926027397260274,0.10051649112007295,0.05015524982092811,1.1110937159145038,1.1428571428571428
2.0-0.75,Pb #1,2019-12-17,LP32,0.0105,0.0088,0.0017000000000000001,none,none,0.9616438356164384,2.9616438356164383,0.2161423743822008,0.05015524982092811,1.2250673355305184,1.8571428571428572
2.0-0.75,Pb #1,2020-01-01,LP32,0.0087,0.0068,0.0018999999999999998,none,none,0.00273224043715847,3.0027322404371586,0.07726161492616145,0.12192817735771305,1.1037188786624983,2.142857142857143
2.0-0.75,Pb #1,2020-01-07,LP32,0.0079,0.0067,0.0012000000000000005,none,none,0.01912568306010929,3.019125683060109,0.06928140520191356,-0.17460400737293588,1.0414739142853742,0.8571428571428571
2.0-0.75,Pb #1,2020-01-15,LP32,0.0117,0.007,0.0047,none,none,0.040983606557377046,3.040983606557377,0.09287587642911753,0.7063740137051018,1.2948966132971262,1.1428571428571428
2.0-0.75,Pb #1,2020-01-21,LP32,0.011,0.0071,0.003899999999999999,none,none,0.05737704918032787,3.057377049180328,0.10051649112007295,0.585971731839204,1.2550862939106122,0.8571428571428571
2.0-0.75,Pb #1,2020-01-29,LP32,0.0069,0.0047,0.0021999999999999997,none,none,0.07923497267759563,3.079234972677596,-0.1216957945803853,0.21653011439666103,0.9541393286589506,1.1428571428571428
2.0-0.75,Pb #1,2020-02-04,LP32,0.0076,0.0052,0.0024000000000000002,none,none,0.09562841530054644,3.0956284153005464,-0.06723993609661308,0.2726777933859849,1.0164917788755559,0.8571428571428571
2.0-0.75,Pb #1,2020-02-11,LP32,0.0101,0.0052,0.0049,none,none,0.11475409836065574,3.1147540983606556,-0.06723993609661308,0.7332650394659923,1.2000043314902498,1
2.0-0.75,Pb #1,2020-02-18,LP32,0.0089,0.0046,0.0043,none,none,0.13387978142076504,3.133879781420765,-0.1332802045881986,0.6489769805291205,1.1183852198886974,1
2.0-0.75,Pb #1,2020-02-25,LP32,0.0089,0.0039,0.005,none,none,0.15300546448087432,3.1530054644808745,-0.22220112264431546,0.7463016694381228,1.1183852198886974,1
2.0-0.75,Pb #1,2020-03-10,LP32,0.0128,0.0071,0.0057,none,none,0.1912568306010929,3.191256830601093,0.10051649112007295,0.8308530588156351,1.3528801149637484,2
2.0-0.75,Pb #1,2020-03-17,LP32,0.0111,0.0068,0.004300000000000001,none,none,0.2103825136612022,3.210382513661202,0.07726161492616145,0.6489769805291205,1.260926073457361,1
2.0-0.75,Pb #1,2020-03-25,LP32,0.01,0.0049,0.0051,none,none,0.23224043715846995,3.23224043715847,-0.09924861729944215,0.7590801312788502,1.1935834701970442,1.1428571428571428
2.0-0.75,Pb #1,2020-04-01,LP32,0.0091,0.004,0.0051,none,none,0.25136612021857924,3.251366120218579,-0.2085635764023955,0.7590801312788502,1.1327256152886285,1
2.0-0.75,Pb #1,2020-04-08,LP32,0.0088,0.0049,0.0039000000000000007,none,none,0.27049180327868855,3.2704918032786887,-0.09924861729944215,0.585971731839204,1.1110937159145038,1
2.0-0.75,Pb #1,2020-04-15,LP32,0.0055,0.0046,8.999999999999998e-4,none,none,0.2896174863387978,3.289617486338798,-0.1332802045881986,-0.3602427274328571,0.8078044931516907,1
2.0-0.75,Pb #1,2020-04-22,LP32,0.005,0.0011,0.0039,none,none,0.3087431693989071,3.308743169398907,-0.9039577622340678,0.585971731839204,0.7463016694381228,1
2.0-0.75,Pb #1,2020-04-28,LP32,0.0051,0.0017,0.0034000000000000002,none,none,0.3251366120218579,3.3251366120218577,-0.6694718094846843,0.4974370505798495,0.7590801312788502,0.8571428571428571
2.0-0.75,Pb #1,2020-05-05,LP32,0.0074,0.0056,0.0018000000000000004,none,none,0.3442622950819672,3.3442622950819674,-0.027321357925532308,0.08703907332606424,0.999282992758361,1
2.0-0.75,Pb #1,2020-05-12,LP32,0.006,0.0048,0.0012000000000000005,none,none,0.3633879781420765,3.3633879781420766,-0.11035528509932534,-0.17460400737293588,0.8639521721410146,1
2.0-0.75,Pb #1,2020-05-20,LP32,0.0088,0.0082,5.999999999999998e-4,none,none,0.38524590163934425,3.3852459016393444,0.17810391785508944,-0.6218858081318579,1.1110937159145038,1.1428571428571428
2.0-0.75,Pb #1,2020-05-26,LP32,0.0081,0.0028,0.005299999999999999,none,none,0.4016393442622951,3.401639344262295,-0.40068807013095514,0.783902085172186,1.057607035482987,0.8571428571428571
2.0-0.75,Pb #1,2020-06-02,LP32,0.009,0.008,9.999999999999992e-4,none,none,0.4207650273224044,3.420765027322404,0.16480313580302688,-0.29225451007582887,1.1255952528400153,1
2.0-0.75,Pb #1,2020-06-09,LP32,0.0089,0.0087,2.0000000000000052e-4,none,none,0.43989071038251365,3.439890710382514,0.20998625818619326,-1.3308106895897776,1.1183852198886974,1
2.0-0.75,Pb #1,2020-06-16,LP32,0.0099,0.0085,0.0014000000000000002,none,none,0.45901639344262296,3.459016393442623,0.19745884928081128,-0.07513192468243286,1.1870980765535832,1
2.0-0.75,Pb #1,2020-06-23,LP32,0.011,0.0108,2e-4,left,none,0.4781420765027322,3.478142076502732,0.3264557662161156,-1.33081068958978,1.2550862939106122,1
2.0-0.75,Pb #1,2020-06-30,LP32,0.0111,0.0096,0.0015000000000000013,none,none,0.4972677595628415,3.4972677595628414,0.26301142710609754,-0.03061142937682759,1.260926073457361,1
2.0-0.75,Pb #1,2020-07-07,LP32,0.0105,0.0081,0.002400000000000001,none,none,0.5163934426229508,3.5163934426229506,0.17149457966841322,0.2726777933859855,1.2250673355305184,1
2.0-0.75,Pb #1,2020-07-14,LP32,0.01,0.0092,8.000000000000004e-4,none,none,0.5355191256830601,3.5355191256830603,0.24008650761722428,-0.4362470880719366,1.1935834701970442,1
2.0-0.75,Pb #1,2020-07-21,LP32,0.0118,0.0112,5.999999999999998e-4,none,none,0.5546448087431693,3.5546448087431695,0.3460453542798901,-0.6218858081318579,1.3003884867507374,1
2.0-0.75,Pb #1,2020-07-28,LP32,0.0145,0.0106,0.0039000000000000007,none,none,0.5737704918032787,3.5737704918032787,0.31638716831571567,0.585971731839204,1.4333501767185273,1
2.0-0.75,Pb #1,2020-08-04,LP32,0.0142,0.0141,2e-4,left,none,0.592896174863388,3.592896174863388,0.47007644328275805,-1.33081068958978,1.4198592762342643,1
2.0-0.75,Pb #1,2020-08-11,LP32,0.013,0.0124,5.999999999999998e-4,none,none,0.6120218579234973,3.612021857923497,0.4008710406560701,-0.6218858081318579,1.3628848306541543,1
2.0-0.75,Pb #1,2020-08-18,LP32,0.0114,0.01,0.0014000000000000002,none,none,0.6311475409836066,3.6311475409836067,0.2850003701576772,-0.07513192468243286,1.2781348595745565,1
2.0-0.75,Pb #1,2020-08-26,LP32,0.0103,0.0092,0.0011000000000000003,none,none,0.6530054644808743,3.6530054644808745,0.24008650761722428,-0.23075168636226034,1.212657506225286,1.1428571428571428
2.0-0.75,Pb #1,2020-09-01,LP32,0.0122,0.0098,0.002400000000000001,none,none,0.6693989071038251,3.669398907103825,0.2741180949059807,0.2726777933859855,1.3219001865835192,0.8571428571428571
2.0-0.75,Pb #1,2020-09-09,LP32,0.0101,0.0055,0.0046,none,none,0.6912568306010929,3.691256830601093,-0.037027103468572235,0.6924962479599499,1.2000043314902498,1.1428571428571428
2.0-0.75,Pb #1,2020-09-15,LP32,0.0082,0.0064,0.0018000000000000004,none,none,0.7076502732240437,3.7076502732240435,0.04460590144837705,0.08703907332606424,1.065524818695366,0.8571428571428571
2.0-0.75,Pb #1,2020-09-22,LP32,0.0071,0.0048,0.002300000000000001,none,none,0.726775956284153,3.726775956284153,-0.11035528509932534,0.24521444720102853,0.9725774754753429,1
2.0-0.75,Pb #1,2020-09-29,LP32,0.0083,0.0025,0.0058,none,none,0.7459016393442623,3.7459016393442623,-0.4617330542531685,0.8420757979634975,1.0733466264132818,1
2.0-0.75,Pb #1,2020-10-06,LP32,0.0064,0.002,0.0044,none,none,0.7650273224043715,3.7650273224043715,-0.5819302886078184,0.6638119151555825,0.9055983142048271,1
2.0-0.75,Pb #1,2020-10-13,LP32,0.0054,0.0021,0.0033000000000000004,none,none,0.7841530054644809,3.7841530054644807,-0.555649256678658,0.47817319509566175,0.7959639547839863,1
2.0-0.75,Pb #1,2020-10-20,LP32,0.0047,0.0016,0.0031000000000000003,none,none,0.8032786885245902,3.80327868852459,-0.7021275229624682,0.43782935667434475,0.7063740137051018,1
2.0-0.75,Pb #1,2020-11-04,LP32,0.004,0.0014,0.0026,none,none,0.8442622950819673,3.8442622950819674,-0.774054782336378,0.32432865114020337,0.6023090914420145,2.142857142857143
2.0-0.75,Pb #1,2020-11-10,LP32,0.0034,0.002,0.0013999999999999998,none,none,0.860655737704918,3.860655737704918,-0.5819302886078184,-0.07513192468243286,0.4974370505798495,0.8571428571428571
2.0-0.75,Pb #1,2020-11-16,LP32,0.003,0.002,0.001,none,none,0.8770491803278688,3.8770491803278686,-0.5819302886078184,-0.2922545100758283,0.41667037138209323,0.8571428571428571
2.0-0.75,Pb #1,2020-11-25,LP32,0.0038,0.0018,0.002,none,none,0.9016393442622951,3.901639344262295,-0.6386831838524506,0.1550272906830931,0.5692099781166344,1.2857142857142858
2.0-0.75,Pb #1,2020-12-01,LP32,0.0035,0.0018,0.0017000000000000001,none,none,0.9180327868852459,3.918032786885246,-0.6386831838524506,0.05015524982092811,0.5161424540725968,0.8571428571428571
2.0-0.75,Pb #1,2020-12-09,LP32,0.0038,0.0013,0.0025,none,none,0.9398907103825137,3.939890710382514,-0.8139733605074588,0.2990198686792014,0.5692099781166344,1.1428571428571428
2.0-0.75,Pb #1,2020-12-15,LP32,0.0035,0.0013,0.0022,none,none,0.9562841530054644,3.9562841530054644,-0.8139733605074588,0.21653011439666103,0.5161424540725968,0.8571428571428571
2.0-0.75,Pb #1,2021-01-05,LP32,0.0039,0.0014,0.0024999999999999996,none,none,0.0136986301369863,4.013698630136986,-0.774054782336378,0.2990198686792014,0.585971731839204,3
2.0-0.75,Pb #1,2021-01-13,LP32,0.0069,0.0016,0.0053,none,none,0.03561643835616438,4.035616438356165,-0.7021275229624682,0.783902085172186,0.9541393286589506,1.1428571428571428
2.0-0.75,Pb #1,2021-01-19,LP32,0.0039,0.0015,0.0024,none,none,0.052054794520547946,4.052054794520548,-0.7368914751555208,0.2726777933859849,0.585971731839204,0.8571428571428571
2.0-0.75,Pb #1,2021-01-26,LP32,0.0036,0.0014,0.0021999999999999997,none,none,0.07123287671232877,4.071232876712329,-0.774054782336378,0.21653011439666103,0.5343208740849856,1
2.0-0.75,Pb #1,2021-02-02,LP32,0.0043,0.0017,0.0026,none,none,0.09041095890410959,4.090410958904109,-0.6694718094846843,0.32432865114020337,0.6489769805291205,1
2.0-0.75,Pb #1,2021-02-09,LP32,0.0036,0.0015,0.0021,none,none,0.1095890410958904,4.109589041095891,-0.7368914751555208,0.18651115601656726,0.5343208740849856,1
2.0-0.75,Pb #1,2021-02-17,LP32,0.0039,0.0019,0.002,none,none,0.13150684931506848,4.131506849315069,-0.6095596424027712,0.1550272906830931,0.585971731839204,1.1428571428571428
2.0-0.75,Pb #1,2021-02-23,LP32,0.0034,0.0018,0.0015999999999999999,none,none,0.14794520547945206,4.147945205479452,-0.6386831838524506,0.01103471268698423,0.4974370505798495,0.8571428571428571
2.0-0.75,Pb #1,2021-03-09,LP32,0.0035,0.0016,0.0019,none,none,0.1863013698630137,4.186301369863013,-0.7021275229624682,0.12192817735771305,0.5161424540725968,2
2.0-0.75,Pb #1,2021-03-24,LP32,0.0022,0.0019,3.0000000000000014e-4,none,none,0.2273972602739726,4.227397260273973,-0.6095596424027712,-1.0691676088907787,0.21653011439666103,2.142857142857143
2.0-0.75,Pb #1,2021-04-06,LP32,0.0025,0.0023,2.000000000000001e-4,none,none,0.26301369863013696,4.263013698630137,-0.5066469167936214,-1.3308106895897789,0.2990198686792014,1.8571428571428572
2.0-0.75,Pb #1,2021-04-21,LP32,0.0023,0.0022,2e-4,left,none,0.3041095890410959,4.304109589041096,-0.5305910500286449,-1.33081068958978,0.24521444720102853,2.142857142857143
2.0-0.75,Pb #1,2021-05-06,LP32,0.596,0.0046,0.5913999999999999,none,none,0.3452054794520548,4.345205479452055,-0.1332802045881986,3.8263120322715305,3.8313117872564475,2.142857142857143
2.0-0.75,Pb #1,2021-05-19,LP32,0.0049,0.0043,5.999999999999998e-4,none,none,0.38082191780821917,4.380821917808219,-0.169607740764872,-0.6218858081318579,0.7332650394659923,1.8571428571428572
2.0-0.75,Pb #1,2021-06-01,LP32,0.0055,0.0053,2e-4,left,none,0.41643835616438357,4.416438356164384,-0.0569795438897072,-1.33081068958978,0.8078044931516907,1.8571428571428572
2.0-0.75,Pb #1,2021-06-15,LP32,0.006,0.0058,2.0000000000000052e-4,none,none,0.4547945205479452,4.454794520547945,-0.008419267471527207,-1.3308106895897776,0.8639521721410146,2
2.0-0.75,Pb #1,2021-06-29,LP32,0.0076,0.007,5.999999999999998e-4,none,none,0.4931506849315068,4.493150684931507,0.09287587642911753,-0.6218858081318579,1.0164917788755559,2
2.0-0.75,Pb #1,2021-07-13,LP32,0.008,0.0066,0.0014000000000000002,none,none,0.5315068493150685,4.531506849315068,0.06118118783449792,-0.07513192468243286,1.0495908922009354,2
2.0-0.75,Pb #1,2021-07-27,LP32,0.0062,0.003,0.0031999999999999997,none,none,0.5698630136986301,4.5698630136986305,-0.36352476295009833,0.4583165134459056,0.8851111574332662,2
2.0-0.75,Pb #1,2021-08-10,LP32,0.0082,0.0024,0.005800000000000001,none,none,0.6082191780821918,4.608219178082192,-0.4837219973047482,0.8420757979634981,1.065524818695366,2
2.0-0.75,Pb #1,2021-08-24,LP32,0.0078,0.004,0.0037999999999999996,none,none,0.6465753424657534,4.646575342465754,-0.2085635764023955,0.5692099781166344,1.0332535325981254,2
2.0-0.75,Pb #1,2021-09-07,LP32,0.0076,0.0056,0.002,none,none,0.684931506849315,4.684931506849315,-0.027321357925532308,0.1550272906830931,1.0164917788755559,2
2.0-0.75,Pb #1,2021-09-21,LP32,0.0084,0.0031,0.005299999999999999,none,none,0.7232876712328767,4.723287671232876,-0.3458623837547756,0.783902085172186,1.08107475753441,2
2.0-0.75,Pb #2,2017-09-27,LP33,0.2662,0.246,0.020199999999999996,none,none,0.7397260273972602,0.7397260273972602,2.0101735266891505,1.647286132249171,3.3112117223695416,0
2.0-0.75,Pb #2,2017-10-04,LP33,0.2612,0.2476,0.013600000000000001,none,none,0.7589041095890411,0.7589041095890411,2.013665625170435,1.3920006520976922,3.2989760270783837,1
2.0-0.75,Pb #2,2017-10-12,LP33,0.2272,0.2166,0.010600000000000026,none,none,0.7808219178082192,0.7808219178082192,1.9416140370471835,1.231183885931109,3.2089864792699494,1.1428571428571428
2.0-0.75,Pb #2,2017-10-17,LP33,0.2181,0.2074,0.010699999999999987,none,none,0.7945205479452054,0.7945205479452054,1.9182348034005363,1.237243003085622,3.1826089006213376,0.7142857142857143
2.0-0.75,Pb #2,2017-10-24,LP33,0.1389,0.1293,0.009599999999999997,none,none,0.8136986301369863,0.8136986301369863,1.6637130981419805,1.1672413949038276,2.8914538670570975,1
2.0-0.75,Pb #2,2017-11-07,LP33,0.1385,0.1323,0.006200000000000011,none,none,0.852054794520548,0.852054794520548,1.6760680962899872,0.8851111574332673,2.8895928960893222,2
2.0-0.75,Pb #2,2017-11-14,LP33,0.1201,0.1108,0.009300000000000003,none,none,0.8712328767123287,0.8712328767123287,1.580540288846977,1.1467542381322668,2.79760947193428,1
2.0-0.75,Pb #2,2017-11-21,LP33,0.1142,0.1083,0.0059000000000000025,none,none,0.8904109589041096,0.8904109589041096,1.5682473248417605,0.8531066859918159,2.7651039378335023,1
2.0-0.75,Pb #2,2017-11-28,LP33,0.1379,0.1146,0.0233,none,none,0.9095890410958904,0.9095890410958904,1.598704266778704,1.7394148499356248,2.8867913378429066,1
2.0-0.75,Pb #2,2017-12-05,LP33,0.1237,0.1184,0.005299999999999999,none,none,0.9287671232876712,0.9287671232876712,1.6162756647553098,0.783902085172186,2.8166678584052605,1
2.0-0.75,Pb #2,2017-12-19,LP33,0.1272,0.1199,0.007300000000000001,none,none,0.9671232876712329,0.9671232876712329,1.6230569667081727,0.9905033847289492,2.8346723689068725,2
2.0-0.75,Pb #2,2018-01-03,LP33,0.1085,0.1041,0.004400000000000001,none,none,0.00821917808219178,1.0082191780821919,1.5469418350620379,0.6638119151555825,2.7320643010956425,2.142857142857143
2.0-0.75,Pb #2,2018-01-09,LP33,0.1306,0.126,0.004599999999999993,none,none,0.024657534246575342,1.0246575342465754,1.6497870643608266,0.6924962479599488,2.851694226319462,0.8571428571428571
2.0-0.75,Pb #2,2018-01-16,LP33,0.1181,0.1134,0.004699999999999996,none,none,0.043835616438356165,1.0438356164383562,1.5930341691161947,0.7063740137051012,2.786773092414903,1
2.0-0.75,Pb #2,2018-01-23,LP33,0.1274,0.1197,0.007700000000000012,none,none,0.06301369863013699,1.063013698630137,1.622157710565874,1.0249270785450868,2.8356861809548963,1
2.0-0.75,Pb #2,2018-01-30,LP33,0.1137,0.0966,0.01709999999999999,none,none,0.0821917808219178,1.0821917808219177,1.5066649105173033,1.5397779402735567,2.762272466700617,1
2.0-0.75,Pb #2,2018-02-07,LP33,0.1073,0.1042,0.0031000000000000055,none,none,0.10410958904109589,1.104109589041096,1.5474590259842786,0.4378293566743459,2.7248876795527166,1.1428571428571428
2.0-0.75,Pb #2,2018-02-13,LP33,0.107,0.0977,0.009300000000000003,none,none,0.12054794520547946,1.1205479452054794,1.5127639950764753,1.1467542381322668,2.723080983358495,0.8571428571428571
2.0-0.75,Pb #2,2018-02-28,LP33,0.0711,0.066,0.005099999999999993,none,none,0.16164383561643836,1.1616438356164385,1.3014785588054163,0.7590801312788491,2.4593236772012177,2.142857142857143
2.0-0.75,Pb #2,2018-03-06,LP33,0.1102,0.1215,2e-4,left,none,0.1780821917808219,1.178082191780822,1.6301974762970517,-1.33081068958978,2.742096465669912,0.8571428571428571
2.0-0.75,Pb #2,2018-03-13,LP33,0.1101,0.0974,0.012700000000000003,none,none,0.19726027397260273,1.1972602739726028,1.5111074454239772,1.3478189812870516,2.741510636091922,1
2.0-0.75,Pb #2,2018-03-21,LP33,0.038,0.0153,0.022699999999999998,none,none,0.2191780821917808,1.2191780821917808,0.5140726662416019,1.7225802107737913,2.055047958389507,1.1428571428571428
2.0-0.75,Pb #2,2018-03-27,LP33,0.0249,0.0134,0.011499999999999998,none,none,0.2356164383561644,1.2356164383561643,0.4426481174073364,1.2837706267149795,1.7822715078712033,0.8571428571428571
2.0-0.75,Pb #2,2018-04-03,LP33,0.0235,0.0068,0.0167,none,none,0.2547945205479452,1.2547945205479452,0.07726161492616145,1.5245040618604706,1.7449301932190528,1
2.0-0.75,Pb #2,2018-04-10,LP33,0.0232,0.0067,0.016499999999999997,none,none,0.273972602739726,1.273972602739726,0.06928140520191356,1.5167293746096122,1.7366393994813403,1
2.0-0.75,Pb #2,2018-04-17,LP33,0.0148,0.0103,0.0045000000000000005,none,none,0.29315068493150687,1.2931506849315069,0.30092234621006503,0.678313452081094,1.4465647935172818,1
2.0-0.75,Pb #2,2018-04-24,LP33,0.0219,0.004,0.0179,none,none,0.31232876712328766,1.3123287671232877,-0.2085635764023955,1.5692821070540823,1.6994282661868712,1
2.0-0.75,Pb #2,2018-05-04,LP33,0.0139,0.0097,0.004199999999999999,none,none,0.33972602739726027,1.3397260273972602,0.26859338694559576,0.6337929567754886,1.4060802921557167,1.4285714285714286
2.0-0.75,Pb #2,2018-05-08,LP33,0.0162,0.015,0.0011999999999999997,none,none,0.3506849315068493,1.3506849315068492,0.5034058958153972,-0.17460400737293647,1.504888836241908,0.5714285714285714
2.0-0.75,Pb #2,2018-05-15,LP33,0.024,0.0203,0.003700000000000002,none,none,0.3698630136986301,1.36986301369863,0.6663868975654087,0.5520011919994395,1.7585157736588575,1
2.0-0.75,Pb #2,2018-05-22,LP33,0.0336,0.0258,0.007799999999999998,none,none,0.38904109589041097,1.389041095890411,0.7955312093036937,1.0332535325981254,1.9756383590522528,1
2.0-0.75,Pb #2,2018-05-30,LP33,0.0432,0.0314,0.011800000000000005,none,none,0.410958904109589,1.410958904109589,0.901340906220389,1.3003884867507374,2.13780935706075,1.1428571428571428
2.0-0.75,Pb #2,2018-06-06,LP33,0.0337,0.0238,0.009899999999999999,none,none,0.4301369863013699,1.43013698630137,0.752067779963097,1.1870980765535832,1.9775560164392894,1
2.0-0.75,Pb #2,2018-06-13,LP33,0.0468,0.0215,0.025300000000000003,none,none,0.44931506849315067,1.4493150684931506,0.6973229180006233,1.792555251187469,2.1894602148149684,1
2.0-0.75,Pb #2,2018-06-19,LP33,0.0601,0.0505,0.009599999999999997,none,none,0.4657534246575342,1.4657534246575343,1.1572908174647667,1.1672413949038276,2.350864742563694,0.8571428571428571
2.0-0.75,Pb #2,2018-06-26,LP33,0.0554,0.0304,0.024999999999999998,none,none,0.4849315068493151,1.484931506849315,0.8839072064189202,1.7848578489520737,2.2983185173342924,1
2.0-0.75,Pb #2,2018-07-03,LP33,0.066,0.0223,0.0437,none,none,0.5041095890410959,1.504109589041096,0.7170019760926964,2.1452351149074427,2.411292976127455,1
2.0-0.75,Pb #2,2018-07-10,LP33,0.0484,0.0454,0.0029999999999999957,none,none,0.5232876712328767,1.5232876712328767,1.0999450170373974,0.4166703713820927,2.2111527191420226,1
2.0-0.75,Pb #2,2018-07-17,LP33,0.0481,0.0342,0.013899999999999996,none,none,0.5424657534246575,1.5424657534246575,0.9473515455289381,1.4060802921557167,2.2071405327294222,1
2.0-0.75,Pb #2,2018-07-24,LP33,0.0382,0.0245,0.013699999999999997,none,none,0.5616438356164384,1.5616438356164384,0.7676820414660531,1.396728081562481,2.058435321736613,1
2.0-0.75,Pb #2,2018-08-07,LP33,0.0466,0.0193,0.0273,none,none,0.6,1.6,0.6391763497815489,1.8416504967465506,2.186696650694546,2
2.0-0.75,Pb #2,2018-08-14,LP33,0.041,0.0183,0.0227,none,none,0.6191780821917808,1.6191780821917807,0.6105177667587814,1.7225802107737915,2.1040809982093167,1
2.0-0.75,Pb #2,2018-08-21,LP33,0.0366,0.0158,0.0208,none,none,0.6383561643835617,1.6383561643835618,0.5313942328319885,1.6661740534169676,2.030825068041441,1
2.0-0.75,Pb #2,2018-08-29,LP33,0.0263,0.0155,0.0108,none,none,0.6602739726027397,1.6602739726027398,0.52106827501072,1.2432457555429077,1.8175696713370482,1.1428571428571428
2.0-0.75,Pb #2,2018-09-04,LP33,0.0251,0.0119,0.0132,none,none,0.6767123287671233,1.6767123287671233,0.3787010677576745,1.372736796613504,1.7874338652905721,0.8571428571428571
2.0-0.75,Pb #2,2018-09-11,LP33,0.0843,0.0143,0.07,none,none,0.6958904109589041,1.6958904109589041,0.477663249042633,2.4492622351043902,2.569213243758403,1
2.0-0.75,Pb #2,2018-09-18,LP33,0.0197,0.0123,0.007399999999999999,none,none,0.7150684931506849,1.7150684931506848,0.3965094435128094,0.9992829927583604,1.63111257293556,1
2.0-0.75,Pb #2,2018-09-25,LP33,0.0178,0.0117,0.0060999999999999995,none,none,0.7342465753424657,1.7342465753424658,0.36957111521882785,0.8746183858245978,1.5656670206476189,1
2.0-0.75,Pb #2,2018-10-03,LP33,0.0199,0.0114,0.0085,none,none,0.7561643835616438,1.7561643835616438,0.355579307665795,1.0887114293348792,1.6376307216479766,1.1428571428571428
2.0-0.75,Pb #2,2018-10-10,LP33,0.0141,0.0114,0.0026999999999999993,none,none,0.7753424657534247,1.7753424657534247,0.355579307665795,0.3486821540250649,1.4152988951630239,1
2.0-0.75,Pb #2,2018-10-18,LP33,0.0154,0.00645,0.00895,none,none,0.7972602739726027,1.7972602739726027,0.048797784892847994,1.122000306295161,1.4722088793040076,1.1428571428571428
