type,ortho_dose,pipe_material,date,location,value,bdl
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-10-06,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Pb #2,2020-10-06,LP13,0.0062,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-10-06,LP11,2e-4,TRUE
lead,1.0,Pb-Cu,2020-10-06,LP21,5e-4,FALSE
lead,0-0.5,Pb #1,2020-10-06,LP12,0.0121,FALSE
lead_dissolved,1.0,Pb-Cu,2020-10-06,LP21,2e-4,TRUE
lead_dissolved,1.0,Pb #1,2020-10-06,LP22,0.0018,FALSE
lead,1.0,Cu/Pb-Sn,2020-10-06,LP25,2e-4,TRUE
lead,0-0.5,Cu/Pb-Sn,2020-10-06,LP15,3e-4,FALSE
lead,1.0,Pb #1,2020-10-13,LP22,0.0072,FALSE
lead_dissolved,2.0-0.75,Pb #2,2020-10-13,LP33,0.0015,FALSE
lead,0-0.5,Pb-Cu,2020-10-13,LP11,9e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-10-13,LP15,2e-4,TRUE
lead_dissolved,1.0,Pb #1,2020-10-13,LP22,0.0017,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-10-13,LP11,4e-4,FALSE
lead,1.0,Pb #2,2020-10-13,LP23,0.0071,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-10-13,LP35,2e-4,TRUE
lead_dissolved,1.0,Pb #2,2020-10-13,LP23,0.0018,FALSE
lead,2.0-0.75,Pb-Cu,2020-10-13,LP31,5e-4,FALSE
lead,0-0.5,Pb #1,2020-10-13,LP12,0.0093,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-10-13,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb-Cu,2020-10-13,LP31,2e-4,TRUE
lead,0-0.5,Pb #2,2020-10-13,LP13,0.0088,FALSE
lead,2.0-0.75,Pb #1,2020-10-13,LP32,0.0054,FALSE
lead_dissolved,0-0.5,Pb #2,2020-10-13,LP13,0.005,FALSE
lead,1.0,Cu/Pb-Sn,2020-10-13,LP25,2e-4,TRUE
lead,1.0,Pb-Cu,2020-10-13,LP21,4e-4,FALSE
lead_dissolved,2.0-0.75,Pb #1,2020-10-13,LP32,0.0021,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-10-13,LP25,2e-4,TRUE
lead,2.0-0.75,Pb #2,2020-10-13,LP33,0.0047,FALSE
lead_dissolved,1.0,Pb-Cu,2020-10-13,LP21,2e-4,TRUE
lead,0-0.5,Cu/Pb-Sn,2020-10-13,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Pb #1,2020-10-13,LP12,0.0055,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-10-20,LP15,2e-4,TRUE
lead_dissolved,1.0,Pb-Cu,2020-10-20,LP21,2e-4,TRUE
lead,2.0-0.75,Pb #2,2020-10-20,LP33,0.0041,FALSE
lead,1.0,Pb #1,2020-10-20,LP22,0.0063,FALSE
lead_dissolved,2.0-0.75,Pb #2,2020-10-20,LP33,0.0012,FALSE
lead_dissolved,1.0,Pb #1,2020-10-20,LP22,0.0017,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-10-20,LP15,2e-4,TRUE
lead,1.0,Pb #2,2020-10-20,LP23,0.0058,FALSE
lead,2.0-0.75,Pb-Cu,2020-10-20,LP31,7e-4,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-10-20,LP11,4e-4,FALSE
lead_dissolved,1.0,Pb #2,2020-10-20,LP23,0.0016,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-10-20,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb-Cu,2020-10-20,LP31,2e-4,TRUE
lead,0-0.5,Pb #1,2020-10-20,LP12,0.0067,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-10-20,LP35,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2020-10-20,LP12,0.0047,FALSE
lead,0-0.5,Pb #2,2020-10-20,LP13,0.0063,FALSE
lead,1.0,Cu/Pb-Sn,2020-10-20,LP25,2e-4,TRUE
lead,2.0-0.75,Pb #1,2020-10-20,LP32,0.0047,FALSE
lead_dissolved,0-0.5,Pb #2,2020-10-20,LP13,0.0046,FALSE
lead,1.0,Pb-Cu,2020-10-20,LP21,6e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-10-20,LP25,2e-4,TRUE
lead,0-0.5,Pb-Cu,2020-10-20,LP11,6e-4,FALSE
lead_dissolved,2.0-0.75,Pb #1,2020-10-20,LP32,0.0016,FALSE
lead,0-0.5,Pb-Cu,2020-11-04,LP11,5e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-11-04,LP15,2e-4,TRUE
lead,1.0,Pb #2,2020-11-04,LP23,0.0058,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-11-04,LP11,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2020-11-04,LP31,4e-4,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-11-04,LP35,2e-4,TRUE
lead_dissolved,1.0,Pb #2,2020-11-04,LP23,0.0016,FALSE
lead,0-0.5,Pb #1,2020-11-04,LP12,0.0068,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-11-04,LP31,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2020-11-04,LP12,0.005,FALSE
lead,2.0-0.75,Pb #1,2020-11-04,LP32,0.004,FALSE
lead,0-0.5,Pb #2,2020-11-04,LP13,0.0064,FALSE
lead,1.0,Cu/Pb-Sn,2020-11-04,LP25,2e-4,FALSE
lead_dissolved,2.0-0.75,Pb #1,2020-11-04,LP32,0.0014,FALSE
lead_dissolved,0-0.5,Pb #2,2020-11-04,LP13,0.0047,FALSE
lead,2.0-0.75,Pb #2,2020-11-04,LP33,0.0091,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-11-04,LP25,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb #2,2020-11-04,LP33,0.0012,FALSE
lead_dissolved,1.0,Pb-Cu,2020-11-04,LP21,2e-4,TRUE
lead,0-0.5,Cu/Pb-Sn,2020-11-04,LP15,2e-4,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-11-04,LP35,9e-4,FALSE
lead,1.0,Pb-Cu,2020-11-04,LP21,3e-4,FALSE
lead_dissolved,1.0,Pb #1,2020-11-04,LP22,0.0023,FALSE
lead,1.0,Pb #1,2020-11-04,LP22,2.35,FALSE
lead,1.0,Pb #1,2020-11-10,LP22,0.0084,FALSE
lead_dissolved,1.0,Pb #1,2020-11-10,LP22,0.0022,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-11-10,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2020-11-10,LP11,3e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-11-10,LP15,2e-4,TRUE
lead,1.0,Pb #2,2020-11-10,LP23,0.0112,FALSE
lead,2.0-0.75,Pb-Cu,2020-11-10,LP31,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-11-10,LP35,2e-4,TRUE
lead_dissolved,0-0.5,Pb-Cu,2020-11-10,LP11,2e-4,FALSE
lead_dissolved,1.0,Pb #2,2020-11-10,LP23,0.0018,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-11-10,LP31,2e-4,TRUE
lead,0-0.5,Pb #1,2020-11-10,LP12,0.0571,FALSE
lead,2.0-0.75,Pb #1,2020-11-10,LP32,0.0034,FALSE
lead,1.0,Cu/Pb-Sn,2020-11-10,LP25,5e-4,FALSE
lead_dissolved,2.0-0.75,Pb #1,2020-11-10,LP32,0.002,FALSE
lead,2.0-0.75,Pb #2,2020-11-10,LP33,0.0033,FALSE
lead,1.0,Pb-Cu,2020-11-10,LP21,5e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-11-10,LP25,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb #2,2020-11-10,LP33,0.0014,FALSE
lead_dissolved,1.0,Pb-Cu,2020-11-10,LP21,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2020-11-10,LP12,0.0049,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-11-10,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Pb #2,2020-11-10,LP13,0.0046,FALSE
lead,0-0.5,Pb #2,2020-11-10,LP13,0.0058,FALSE
lead,2.0-0.75,Pb-Cu,2020-11-16,LP31,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-11-16,LP35,2e-4,TRUE
lead,0-0.5,Cu/Pb-Sn,2020-11-16,LP15,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb-Cu,2020-11-16,LP31,2e-4,TRUE
lead,0-0.5,Pb-Cu,2020-11-16,LP11,2e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-11-16,LP15,2e-4,TRUE
lead,2.0-0.75,Pb #1,2020-11-16,LP32,0.003,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-11-16,LP11,2e-4,TRUE
lead,1.0,Cu/Pb-Sn,2020-11-16,LP25,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb #1,2020-11-16,LP32,0.002,FALSE
lead,0-0.5,Pb #1,2020-11-16,LP12,0.0053,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-11-16,LP25,2e-4,TRUE
lead,2.0-0.75,Pb #2,2020-11-16,LP33,0.0027,FALSE
lead_dissolved,0-0.5,Pb #1,2020-11-16,LP12,0.0045,FALSE
lead,1.0,Pb-Cu,2020-11-16,LP21,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb #2,2020-11-16,LP33,0.0017,FALSE
lead,0-0.5,Pb #2,2020-11-16,LP13,0.0052,FALSE
lead_dissolved,1.0,Pb-Cu,2020-11-16,LP21,2e-4,TRUE
lead_dissolved,0-0.5,Pb #2,2020-11-16,LP13,0.0043,FALSE
lead,1.0,Pb #1,2020-11-16,LP22,0.0085,FALSE
lead_dissolved,1.0,Pb #1,2020-11-16,LP22,0.0021,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-11-16,LP35,2e-4,TRUE
lead,1.0,Pb #2,2020-11-16,LP23,0.0052,FALSE
lead_dissolved,1.0,Pb #2,2020-11-16,LP23,0.0019,FALSE
lead,0-0.5,Pb-Cu,2020-11-25,LP11,1.78,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-11-25,LP11,2e-4,FALSE
lead,0-0.5,Pb #1,2020-11-25,LP12,0.006,FALSE
lead,0-0.5,Pb #1,2020-12-01,LP12,0.0055,FALSE
lead,0-0.5,Pb #1,2020-12-09,LP12,0.0051,FALSE
lead,0-0.5,Pb #1,2020-12-15,LP12,0.0055,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-11-25,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-11-25,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2020-11-25,LP21,0.729,FALSE
lead_dissolved,1.0,Pb-Cu,2020-11-25,LP21,2e-4,TRUE
lead,0-0.5,Pb #1,2021-01-05,LP12,0.0053,FALSE
lead,0-0.5,Pb #1,2021-01-13,LP12,0.0053,FALSE
lead,0-0.5,Pb #1,2021-01-19,LP12,0.0058,FALSE
lead,0-0.5,Pb #1,2021-01-26,LP12,0.0052,FALSE
lead,1.0,Cu/Pb-Sn,2020-11-25,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2020-11-25,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2020-11-25,LP31,0.0456,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-11-25,LP31,2e-4,TRUE
lead,0-0.5,Pb #1,2021-02-02,LP12,0.0054,FALSE
lead,0-0.5,Pb #1,2021-02-09,LP12,0.0056,FALSE
lead,0-0.5,Pb #1,2021-02-17,LP12,0.0063,FALSE
lead,0-0.5,Pb #1,2021-02-23,LP12,0.0054,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-11-25,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-11-25,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2020-12-01,LP11,1.43,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-12-01,LP11,2e-4,TRUE
lead,0-0.5,Pb #1,2021-03-09,LP12,0.0392,FALSE
lead,0-0.5,Pb #1,2021-03-23,LP12,0.0052,FALSE
lead,0-0.5,Pb #1,2021-04-06,LP12,0.0048,FALSE
lead,0-0.5,Pb #1,2021-04-21,LP12,0.0099,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-12-01,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-12-01,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2020-12-01,LP21,2e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2020-12-01,LP21,2e-4,TRUE
lead,0-0.5,Pb #1,2021-05-06,LP12,0.0106,FALSE
lead,0-0.5,Pb #1,2021-05-19,LP12,0.0115,FALSE
lead,0-0.5,Pb #1,2021-06-01,LP12,0.0129,FALSE
lead,0-0.5,Pb #1,2021-06-15,LP12,0.0143,FALSE
lead,1.0,Cu/Pb-Sn,2020-12-01,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2020-12-01,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2020-12-01,LP31,1.21,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-12-01,LP31,2e-4,TRUE
lead,0-0.5,Pb #1,2021-06-29,LP12,0.02,FALSE
lead,0-0.5,Pb #1,2021-07-13,LP12,0.0217,FALSE
lead,0-0.5,Pb #1,2021-07-27,LP12,0.0156,FALSE
lead,0-0.5,Pb #1,2021-08-10,LP12,0.0184,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-12-01,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-12-01,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2020-12-09,LP11,0.274,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-12-09,LP11,2e-4,TRUE
lead,0-0.5,Pb #1,2021-08-24,LP12,0.0152,FALSE
lead,0-0.5,Pb #1,2021-09-07,LP12,0.0171,FALSE
lead,0-0.5,Pb #1,2021-09-21,LP12,0.0145,FALSE
lead_dissolved,0-0.5,Pb #1,2020-11-25,LP12,0.0044,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-12-09,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-12-09,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2020-12-09,LP21,0.4,FALSE
lead_dissolved,1.0,Pb-Cu,2020-12-09,LP21,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2020-12-01,LP12,0.003,FALSE
lead_dissolved,0-0.5,Pb #1,2020-12-09,LP12,0.0039,FALSE
lead_dissolved,0-0.5,Pb #1,2020-12-15,LP12,0.0039,FALSE
lead_dissolved,0-0.5,Pb #1,2021-01-05,LP12,0.0044,FALSE
lead,1.0,Cu/Pb-Sn,2020-12-09,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2020-12-09,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2020-12-09,LP31,1.85,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-12-09,LP31,2e-4,FALSE
lead_dissolved,0-0.5,Pb #1,2021-01-13,LP12,0.0037,FALSE
lead_dissolved,0-0.5,Pb #1,2021-01-19,LP12,0.0037,FALSE
lead_dissolved,0-0.5,Pb #1,2021-01-26,LP12,0.0035,FALSE
lead_dissolved,0-0.5,Pb #1,2021-02-02,LP12,0.0045,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-12-09,LP35,0.0016,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-12-09,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2020-12-15,LP11,0.438,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-12-15,LP11,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2021-02-09,LP12,0.0034,FALSE
lead_dissolved,0-0.5,Pb #1,2021-02-17,LP12,0.0039,FALSE
lead_dissolved,0-0.5,Pb #1,2021-02-23,LP12,0.0041,FALSE
lead_dissolved,0-0.5,Pb #1,2021-03-09,LP12,0.0053,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-12-15,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-12-15,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2020-12-15,LP21,2e-4,TRUE
lead_dissolved,1.0,Pb-Cu,2020-12-15,LP21,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2021-03-23,LP12,0.004,FALSE
lead_dissolved,0-0.5,Pb #1,2021-04-06,LP12,0.0041,FALSE
lead_dissolved,0-0.5,Pb #1,2021-04-21,LP12,0.0047,FALSE
lead_dissolved,0-0.5,Pb #1,2021-05-06,LP12,0.0099,FALSE
lead,1.0,Cu/Pb-Sn,2020-12-15,LP25,0.0011,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-12-15,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2020-12-15,LP31,0.121,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-12-15,LP31,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2021-05-19,LP12,0.0104,FALSE
lead_dissolved,0-0.5,Pb #1,2021-06-01,LP12,0.0116,FALSE
lead_dissolved,0-0.5,Pb #1,2021-06-15,LP12,0.0133,FALSE
lead_dissolved,0-0.5,Pb #1,2021-06-29,LP12,0.0181,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-12-15,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-12-15,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2021-01-05,LP11,0.202,FALSE
lead_dissolved,0-0.5,Pb-Cu,2021-01-05,LP11,7e-4,FALSE
lead_dissolved,0-0.5,Pb #1,2021-07-13,LP12,0.0196,FALSE
lead_dissolved,0-0.5,Pb #1,2021-07-27,LP12,0.0092,FALSE
lead_dissolved,0-0.5,Pb #1,2021-08-10,LP12,0.0087,FALSE
lead_dissolved,0-0.5,Pb #1,2021-08-24,LP12,0.0108,FALSE
lead,0-0.5,Cu/Pb-Sn,2021-01-05,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2021-01-05,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2021-01-05,LP21,7e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2021-01-05,LP21,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2021-09-07,LP12,0.0129,FALSE
lead_dissolved,0-0.5,Pb #1,2021-09-21,LP12,0.0099,FALSE
lead,0-0.5,Pb #2,2020-11-25,LP13,0.0047,FALSE
lead,0-0.5,Pb #2,2020-12-01,LP13,2e-4,TRUE
lead,1.0,Cu/Pb-Sn,2021-01-05,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2021-01-05,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2021-01-05,LP31,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb-Cu,2021-01-05,LP31,2e-4,TRUE
lead,0-0.5,Pb #2,2020-12-09,LP13,0.0045,FALSE
lead,0-0.5,Pb #2,2020-12-15,LP13,0.0049,FALSE
lead,0-0.5,Pb #2,2021-01-05,LP13,0.0056,FALSE
lead,0-0.5,Pb #2,2021-01-13,LP13,0.0049,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2021-01-05,LP35,0.0072,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2021-01-05,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2021-01-13,LP11,9e-4,FALSE
lead_dissolved,0-0.5,Pb-Cu,2021-01-13,LP11,5e-4,FALSE
lead,0-0.5,Pb #2,2021-01-19,LP13,0.0048,FALSE
lead,0-0.5,Pb #2,2021-01-26,LP13,0.0051,FALSE
lead,0-0.5,Pb #2,2021-02-02,LP13,0.0051,FALSE
lead,0-0.5,Pb #2,2021-02-09,LP13,0.0059,FALSE
lead,0-0.5,Cu/Pb-Sn,2021-01-13,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2021-01-13,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2021-01-13,LP21,8e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2021-01-13,LP21,2e-4,TRUE
lead,0-0.5,Pb #2,2021-02-17,LP13,0.0055,FALSE
lead,0-0.5,Pb #2,2021-02-23,LP13,0.005,FALSE
lead,0-0.5,Pb #2,2021-03-09,LP13,0.0052,FALSE
lead,0-0.5,Pb #2,2021-03-23,LP13,0.0043,FALSE
lead,1.0,Cu/Pb-Sn,2021-01-13,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2021-01-13,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2021-01-13,LP31,3e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2021-01-13,LP31,2e-4,TRUE
lead,0-0.5,Pb #2,2021-04-06,LP13,0.0045,FALSE
lead,0-0.5,Pb #2,2021-04-21,LP13,0.0047,FALSE
lead,0-0.5,Pb #2,2021-05-06,LP13,0.0093,FALSE
lead,0-0.5,Pb #2,2021-05-19,LP13,0.0105,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2021-01-13,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2021-01-13,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2021-01-19,LP11,0.0014,FALSE
lead_dissolved,0-0.5,Pb-Cu,2021-01-19,LP11,5e-4,FALSE
lead,0-0.5,Pb #2,2021-06-01,LP13,0.582,FALSE
lead,0-0.5,Pb #2,2021-06-15,LP13,0.0128,FALSE
lead,0-0.5,Pb #2,2021-06-29,LP13,0.0189,FALSE
lead,0-0.5,Pb #2,2021-07-13,LP13,0.0207,FALSE
lead,0-0.5,Cu/Pb-Sn,2021-01-19,LP15,8e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2021-01-19,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2021-01-19,LP21,0.0952,FALSE
lead_dissolved,1.0,Pb-Cu,2021-01-19,LP21,5e-4,FALSE
lead,0-0.5,Pb #2,2021-07-27,LP13,0.0148,FALSE
lead,0-0.5,Pb #2,2021-08-10,LP13,0.0165,FALSE
lead,0-0.5,Pb #2,2021-08-24,LP13,0.0136,FALSE
lead,0-0.5,Pb #2,2021-09-07,LP13,0.0166,FALSE
lead,1.0,Cu/Pb-Sn,2021-01-19,LP25,3e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2021-01-19,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2021-01-19,LP31,6e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2021-01-19,LP31,2e-4,TRUE
lead,0-0.5,Pb #2,2021-09-21,LP13,0.0142,FALSE
lead_dissolved,0-0.5,Pb #2,2020-11-25,LP13,0.0042,FALSE
lead_dissolved,0-0.5,Pb #2,2020-12-01,LP13,2e-4,TRUE
lead_dissolved,0-0.5,Pb #2,2020-12-09,LP13,0.0035,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2021-01-19,LP35,0.0249,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2021-01-19,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2021-01-26,LP11,0.0013,FALSE
lead_dissolved,0-0.5,Pb-Cu,2021-01-26,LP11,6e-4,FALSE
lead_dissolved,0-0.5,Pb #2,2020-12-15,LP13,0.0036,FALSE
lead_dissolved,0-0.5,Pb #2,2021-01-05,LP13,0.0039,FALSE
lead_dissolved,0-0.5,Pb #2,2021-01-13,LP13,0.0038,FALSE
lead_dissolved,0-0.5,Pb #2,2021-01-19,LP13,0.0034,FALSE
lead,0-0.5,Cu/Pb-Sn,2021-01-26,LP15,2e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2021-01-26,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2021-01-26,LP21,6e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2021-01-26,LP21,2e-4,TRUE
lead_dissolved,0-0.5,Pb #2,2021-01-26,LP13,0.0034,FALSE
lead_dissolved,0-0.5,Pb #2,2021-02-02,LP13,0.0043,FALSE
lead_dissolved,0-0.5,Pb #2,2021-02-09,LP13,0.0033,FALSE
lead_dissolved,0-0.5,Pb #2,2021-02-17,LP13,0.0033,FALSE
lead,1.0,Cu/Pb-Sn,2021-01-26,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2021-01-26,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2021-01-26,LP31,4e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2021-01-26,LP31,2e-4,TRUE
lead_dissolved,0-0.5,Pb #2,2021-02-23,LP13,0.004,FALSE
lead_dissolved,0-0.5,Pb #2,2021-03-09,LP13,0.0051,FALSE
lead_dissolved,0-0.5,Pb #2,2021-03-23,LP13,0.0036,FALSE
lead_dissolved,0-0.5,Pb #2,2021-04-06,LP13,0.0038,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2021-01-26,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2021-01-26,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2021-02-02,LP11,8e-4,FALSE
lead_dissolved,0-0.5,Pb-Cu,2021-02-02,LP11,6e-4,FALSE
lead_dissolved,0-0.5,Pb #2,2021-04-21,LP13,0.0042,FALSE
lead_dissolved,0-0.5,Pb #2,2021-05-06,LP13,0.0086,FALSE
lead_dissolved,0-0.5,Pb #2,2021-05-19,LP13,0.0095,FALSE
lead_dissolved,0-0.5,Pb #2,2021-06-01,LP13,0.0103,FALSE
lead,0-0.5,Cu/Pb-Sn,2021-02-02,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2021-02-02,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2021-02-02,LP21,6e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2021-02-02,LP21,2e-4,TRUE
lead_dissolved,0-0.5,Pb #2,2021-06-15,LP13,0.0119,FALSE
lead_dissolved,0-0.5,Pb #2,2021-06-29,LP13,0.0159,FALSE
lead_dissolved,0-0.5,Pb #2,2021-07-13,LP13,0.0174,FALSE
lead_dissolved,0-0.5,Pb #2,2021-07-27,LP13,0.0081,FALSE
lead,1.0,Cu/Pb-Sn,2021-02-02,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2021-02-02,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2021-02-02,LP31,4e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2021-02-02,LP31,2e-4,TRUE
lead_dissolved,0-0.5,Pb #2,2021-08-10,LP13,0.0071,FALSE
lead_dissolved,0-0.5,Pb #2,2021-08-24,LP13,0.009,FALSE
lead_dissolved,0-0.5,Pb #2,2021-09-07,LP13,0.0126,FALSE
lead_dissolved,0-0.5,Pb #2,2021-09-21,LP13,0.0089,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2021-02-02,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2021-02-02,LP35,2e-4,TRUE
